step,sec,dump
8987,0.006,Nsync-grv=         0 Nsync-hyd=       145  BhddddddDeEEccCJJJJJJJJJ99999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??A00000000kT77777
8988,0.223,Nsync-grv=      1733 Nsync-hyd=     14002  :::::rrDdEe**ttxxXXeEcC9999999HHHHHHH[[[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++++++++++l"""""oo????AA)00KkT7----
8989,0.008,Nsync-grv=         0 Nsync-hyd=       181  BbhdddddddeEEccCCJJJJJJJJ999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy???000000000kT77777
8990,3.701,Nsync-grv=   1080968 Nsync-hyd=    251561  d********************************tttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeEcJ99999HHHHH[[[[[yyyy+++?A0017
8991,0.006,Nsync-grv=         0 Nsync-hyd=       133  BBhHdddddddeEEccCJJJJJJJJJJj999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyy??0000000000k17777777F
8992,0.224,Nsync-grv=      1819 Nsync-hyd=     14014  ::::::rrrDEEe**ttxxXXeECJ9999999HHHHHHH[[[[[[[[yyyyyyyy+++++++++++++++++++++++++++++++++++++++l"""""oo???AAAA00K1TF-----
8993,0.007,Nsync-grv=         0 Nsync-hyd=       143  BbhdddddddeeEEccCCJJJJJJJJJ999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyy??000000000K1777777
8994,1.489,Nsync-grv=    250855 Nsync-hyd=     37050  :E**********************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXE999HHH[[[yy++++++"?A01F
8995,0.006,Nsync-grv=         0 Nsync-hyd=       124  BbhddddddddeEEccCJJJJJJJJJ99999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy??000000000k7777777
8996,0.221,Nsync-grv=      1968 Nsync-hyd=     13978  :::::rrrDdEe***ttxXXBeECj99999999HHHHHHH[[[[[[[yyyyyyyy++++++++++++++++++++++++++++++++++++++++l"""""oo??AAAA)00K1TF----
8997,0.007,Nsync-grv=         0 Nsync-hyd=       166  BhhddddddddddeEEcccCCJJJJJJJJ99999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy??00000000017777
8998,2.733,Nsync-grv=    618333 Nsync-hyd=    114661  r********************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXeEC99999HH[[[yyy+++"?A017
8999,0.007,Nsync-grv=         0 Nsync-hyd=        97  BhddddddeEcccCJJJJJJJJJ99999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy????A000000000k777777F
9000,0.217,Nsync-grv=      2121 Nsync-hyd=     13976  :::::rrrDEEe***ttxxxXXXeECJ9999999HHHHHHH[[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++++++ll""""ooo???AAAA00K1TF----
9001,0.006,Nsync-grv=         0 Nsync-hyd=       130  BbhdddddddDEEcccCJJJJJJJJJJ99999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyy??A0000000000kk77777
9002,1.399,Nsync-grv=    250816 Nsync-hyd=     37021  :E****************************************************tttttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXXXeJ999HH[[yy+++++++"?I1F
9003,0.008,Nsync-grv=         0 Nsync-hyd=       141  BhddddddeEEcccCCJJJJJJ99999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??0000000kT777F
9004,0.198,Nsync-grv=      2241 Nsync-hyd=     13849  ::::::rrDDEEe***ttxxXdecC99999999HHHHHHH[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++++++++ll"""""oo????AAA00Kk17F---
9005,0.008,Nsync-grv=         0 Nsync-hyd=       201  BhHddddddeEEccCCJJJJJJJJ9999999999999999999999HHHHHHHHHHHHHHHHHHH0[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??00000000kT7777
9006,3.338,Nsync-grv=    872418 Nsync-hyd=    190494  r********************************tttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec999999HHHH[[[[[[yyyy+++?A00K17
9007,0.007,Nsync-grv=         0 Nsync-hyd=       127  BbhdddddddeEEcccCJJJJJJJJ999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyy???000000000k177777777F
9008,0.211,Nsync-grv=      2336 Nsync-hyd=     13884  :::::rrrDEEe***tttxXXXeEcJ99999999HHHHHH[[[[[[[[yyyyy++++++++++++++++++++++++++++++++++++++++ll"""""oo?????AA)00K1TF----
9009,0.007,Nsync-grv=         0 Nsync-hyd=       169  BhddddddDeEccCJJJJJJJJ999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy???000000000kT777F
9010,1.450,Nsync-grv=    250801 Nsync-hyd=     36966  :E************************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXc999HHH[[yy++++++"?)kF
9011,0.009,Nsync-grv=         0 Nsync-hyd=       204  BhddddddeEEccCJJJJJJJ999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy???0000000kT77777777
9012,0.212,Nsync-grv=      2448 Nsync-hyd=     13748  ::::::rrrDEEe***tttxxXXXeEcJ999999999HHHHH[[[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++l"""""oo??AAAA00KkT7F----
9013,0.008,Nsync-grv=         0 Nsync-hyd=       273  BhHddddddeeEEccCJJJJJJJJj99999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyy??A00000000kT77777
9014,2.823,Nsync-grv=    618085 Nsync-hyd=    114438  r*******************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec9999HHH[[[[yyy+++?A0017
9015,0.008,Nsync-grv=         0 Nsync-hyd=       184  BhddddddeEEcCCJJJJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyyyyyyyy???000000000kT77777
9016,0.214,Nsync-grv=      2487 Nsync-hyd=     13784  :::::rrrDEE****ttxxxXBeECJ99999999HHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++++++++++ll"""""o???AAA00KK17F----
9017,0.007,Nsync-grv=         0 Nsync-hyd=       223  BhhddddddeeeEcCCJJJJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyy???A000000000kT7777
9018,1.504,Nsync-grv=    250896 Nsync-hyd=     36900  :E*******************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeJ999H[[y++++++"?A1F
9019,0.010,Nsync-grv=         0 Nsync-hyd=       252  BhddddddeEEcCJJJJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy??A0000000kT777
9020,0.200,Nsync-grv=      2533 Nsync-hyd=     13709  :::::rrrDdEEe*****ttxxXDEcCJ999999999HHHHH[[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++ll"""""oo???AAAA00Kk17F----
9021,0.009,Nsync-grv=         0 Nsync-hyd=       369  BhddddddeeEEccCCJJJJJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyy???0000000001T777
9022,3.313,Nsync-grv=   1600000 Nsync-hyd=    253693  D********************************************************ttttttttttttttxxxxxXXXXXXXXXXXXeEcC99999999HHHH[[[yyy+++?001T7F
9023,0.008,Nsync-grv=         0 Nsync-hyd=       265  BhhdddddeeEccCCJJJJJJJJJJ9999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyyy?????A000000000K1T777777F
9024,0.202,Nsync-grv=      2514 Nsync-hyd=     13765  ::::::rrDdEE*****ttxXXdecC99999999HHHHHHH[[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++++++++l"""""oo???AAA00Kk17F---
9025,0.008,Nsync-grv=         0 Nsync-hyd=       285  BhhddddddeeeEEcCJJJJJJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyy??00000000001777777
9026,1.675,Nsync-grv=    250848 Nsync-hyd=     36877  :e************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXE999HH[[yyy+++++o?AKF
9027,0.009,Nsync-grv=         0 Nsync-hyd=       342  BbhdddddeeEEccCJJJJJJJj999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyy????00000000kT77777
9028,0.208,Nsync-grv=      2492 Nsync-hyd=     13698  ::::::rrDdEe****ttxxxXdecC99999999HHHHHHH[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++++++++ll"""""oo???AAA)0KK1TF---
9029,0.009,Nsync-grv=         0 Nsync-hyd=       451  BhdddddeeeEEccCJJJJJJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyy???A00000000kT777
9030,2.606,Nsync-grv=    617760 Nsync-hyd=    114141  r*************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEcJ9999HHHH[[[[yyyy+++oA0017
9031,0.010,Nsync-grv=         0 Nsync-hyd=       285  BhddddDeEEccCCJJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy???0000000017777
9032,0.212,Nsync-grv=      2531 Nsync-hyd=     13825  ::::::rrDEEe***tttxxXdecC99999999HHHHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++++++++++ll"""""oo??AAA00Kk17F--
9033,0.009,Nsync-grv=         0 Nsync-hyd=       312  BhdddddeeEEccCJJJJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyyyyyyy??A00000000kT777
9034,1.589,Nsync-grv=    250883 Nsync-hyd=     36893  :E****************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXE999HH[[[yyy+++++"?A0T-
9035,0.010,Nsync-grv=         0 Nsync-hyd=       393  BhddddeeEEcCJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyy?A0000000kT777
9036,0.222,Nsync-grv=      2560 Nsync-hyd=     13753  :::::rrrDEEe***tttxXXdecC99999999HHHHHH[[[[[[[[yyyyyyy++++++++++++++++++++++++++++++++++++++++ll""""ooo???AAAI0KK17F----
9037,0.010,Nsync-grv=         0 Nsync-hyd=       509  BhdddddeeeEEccCJJJJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyy???A000000000177777
9038,3.081,Nsync-grv=    872669 Nsync-hyd=    190160  r*************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeEcJ99999HHHHH[[[yyyy+++l?A001T7
9039,0.009,Nsync-grv=         0 Nsync-hyd=       310  BhdddddeeEEcCCJJJJJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy???00000000177777777
9040,0.334,Nsync-grv=      2629 Nsync-hyd=     13845  ::::rrrdE**ttxxxXXdEcccC999HHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyy+++++++++++++++++++++++++++l""""o??AA)000K17----
9041,0.010,Nsync-grv=         0 Nsync-hyd=       350  BhdddeeEEccCCJJJJJ99999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy??00000001777
9042,1.592,Nsync-grv=    251089 Nsync-hyd=     36892  :e****************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXE999HH[[[yy++++++"?)1F
9043,0.010,Nsync-grv=         0 Nsync-hyd=       448  BhHdddddeeeEccCJJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyy????000000001T7777
9044,0.215,Nsync-grv=      2685 Nsync-hyd=     13809  ::::::rrrDEEe****ttxxXXeEC999999999HHHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++++l"""""oo??????AAAA00Kk17F---
9045,0.011,Nsync-grv=         0 Nsync-hyd=       547  BhddddeeEEccCJJJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??A00000000KT777
9046,2.944,Nsync-grv=    617107 Nsync-hyd=    113688  :*****************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXbcC999HHHH[[[[yyyy+++"?A01T
9047,0.010,Nsync-grv=         0 Nsync-hyd=       383  BhdddddeeEEcCCJJJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyyy????00000000kT7777
9048,0.226,Nsync-grv=      2824 Nsync-hyd=     13956  ::::::rDDEe****tttxxXXdecJ999999HHHHHHHH[[[[[[[[[yyyyyyyy++++++++++++++++++++++++++++++++++++++ll""""oo????AAA00KK1TF---
9049,0.009,Nsync-grv=         0 Nsync-hyd=       405  BhhdddddddeeeEcCCJJJJJJJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyyy????A00000000177777
9050,1.523,Nsync-grv=    251210 Nsync-hyd=     36881  :E********************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXc999HH[[yy++++++"?AkF
9051,0.010,Nsync-grv=         0 Nsync-hyd=       516  BhddddddDeeEcccCJJJJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyy????A00000000K1T777
9052,0.223,Nsync-grv=      2861 Nsync-hyd=     13850  :::::rrrDEEe****ttxxxXeEcCJ99999999HHHHH[[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++++++++l"""""oo???AAA)0Kk1TF----
9053,0.011,Nsync-grv=         0 Nsync-hyd=       618  BhddddeeeEEccCCJJJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyyyyyyyy??????A000000001T777
9054,3.248,Nsync-grv=   1079851 Nsync-hyd=    250760  D********************************************ttttttttttttttttxxxxxxXXXXXXXXXXXXXXXXeEC99999999HHHH[[[[[yyyyyy+++??A001T7
9055,0.011,Nsync-grv=         0 Nsync-hyd=       464  BhddddeeEEcccCCJJJJJJ99999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy????000000001T77777F
9056,0.220,Nsync-grv=      2991 Nsync-hyd=     13975  :::::rrrDEEe****tttxxxXheEC99999999HHHHHH[[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++ll""""oo????AAA)0Kk1TF----
9057,0.010,Nsync-grv=         0 Nsync-hyd=       441  BhddddddeeEccCJJJJJJJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyy??00000000kT7777
9058,1.654,Nsync-grv=    251158 Nsync-hyd=     36827  :e************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXE99HH[[[yy+++++"?A1F
9059,0.010,Nsync-grv=         0 Nsync-hyd=       583  BhddddeeeEccCJJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyy???000000001T777
9060,0.211,Nsync-grv=      3082 Nsync-hyd=     13872  :::::rrrDdEe*****ttxxxXXdecJ9999999HHHHHHH[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++l"""""oo???AAAAI0Kk1TF----
9061,0.010,Nsync-grv=         0 Nsync-hyd=       637  BhdddddeeeEcCCJJJJJJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[yyyyyyyyyyyyyy????000000000kT7777
9062,2.636,Nsync-grv=    616526 Nsync-hyd=    113265  r*************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEc99999HHH[[[yyyy+++??A00T7
9063,0.012,Nsync-grv=         0 Nsync-hyd=       496  BhdddeeEEcccCCJJJJJJ999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy???A0000000kT777
9064,0.248,Nsync-grv=      3169 Nsync-hyd=     13985  ::::rrrDdEe****tttxxxXXDEcJ9999999HHHHHH[[[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++++++l""""oo?????AAA)0KkTF-----
9065,0.009,Nsync-grv=         0 Nsync-hyd=       489  BhddddddeeEEccCJJJJJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyyyyyyyyy??A000000000kT777
9066,1.594,Nsync-grv=    251187 Nsync-hyd=     36825  :e***************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXE999HHH[[[yyy+++++"?)KF
9067,0.012,Nsync-grv=         0 Nsync-hyd=       575  BhddddeEEcccCJJJJJ999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyy?????A0000000kT777
9068,0.211,Nsync-grv=      3203 Nsync-hyd=     13877  :::::rrrDEEE*****ttxXXBeECJ99999999HHHHHH[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++++ll"""""oo????AAA00K1TF----
9069,0.012,Nsync-grv=         0 Nsync-hyd=       634  BhddddddDeeEcccCJJJJJJJJJj999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyy???000000000K1T777
9070,3.541,Nsync-grv=    872960 Nsync-hyd=    189895  D*****************************tttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXhEcC99999HHHH[[[[[yyyy+++o?A001T
9071,0.012,Nsync-grv=         0 Nsync-hyd=       463  BhddddeEEccCCJJJJJJ99999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy?A000000K177777
9072,0.208,Nsync-grv=      3297 Nsync-hyd=     13994  ::::::rrDEEe*****ttxxxXeECJ99999999HHHHHH[[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++++l""""""o????AA)00K1TF---
9073,0.009,Nsync-grv=         0 Nsync-hyd=       521  BhddddddeeEEccCJJJJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyyyyyyyyy??A000000001T777
9074,1.791,Nsync-grv=    251189 Nsync-hyd=     36771  :e********************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXC99HH[[yyy++++"?AkF
9075,0.010,Nsync-grv=         0 Nsync-hyd=       563  BhHddddDeeEEcCJJJJJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyy???A00000000kT77777
9076,0.237,Nsync-grv=      3383 Nsync-hyd=     13977  :::::rrrDEe****ttttxxxXXXeECJ9999999HHHHHHH[[[[[[[yyyyyyy++++++++++++++++++++++++++++++++++++++ll""""oo???AAA)0KK1TF----
9077,0.012,Nsync-grv=         0 Nsync-hyd=       636  BBBBBBBBBBBBBBBBBbbbhddddeeeEcJJJJJJJj999999999999999999999999999999999999999999HHHHHHHHHH[[[yyyyyyyyyy??A0000000KkkT777
9078,2.631,Nsync-grv=    615986 Nsync-hyd=    112925  r************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXecC9999HHH[[[[[yyyy+++"?A001F
9079,0.009,Nsync-grv=         0 Nsync-hyd=       483  BhddddddeeEEcCCJJJJJJJj9999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyy???A00000000kT777F
9080,0.242,Nsync-grv=      3442 Nsync-hyd=     14107  :::::rrDEEe**tttttxxxxxxxxXXXdecJ9999999HHHHHHH[[[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++ll""""oo??AAA)00K1TF---
9081,0.009,Nsync-grv=         0 Nsync-hyd=       543  BhddddddeeeEEcCCJJJJJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyyy???A00000000K177777
9082,1.633,Nsync-grv=    251305 Nsync-hyd=     36702  :E****************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXccj99HHH[[yyy+++++"?A01F
9083,0.008,Nsync-grv=         0 Nsync-hyd=       516  BhdddddeeeEEcCJJJJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[yyyyyyyy??A000000000kT7777
9084,0.213,Nsync-grv=      3528 Nsync-hyd=     14125  ::::::rDDEE******tttxxxXhecC999999999HHHHH[[[[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++ll"""""oo???AAA)0KK1TF---
9085,0.008,Nsync-grv=         0 Nsync-hyd=       575  BhddddddeeEEccCCJJJJJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyyy???0000000000kT777
9086,3.448,Nsync-grv=   1386895 Nsync-hyd=    252822  r***********************************************ttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXeEC9999999HHHHH[[[[yyyy++l?A00117
9087,0.009,Nsync-grv=         0 Nsync-hyd=       393  BhdddddeeEEcCCJJJJJJJ999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyyy??0000000kT77777
9088,0.228,Nsync-grv=      3621 Nsync-hyd=     14210  :::::rrDdEe*****tttxxxXdecJ999999999HHHHH[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++++l"""""oo???AAAA00K1TF----
9089,0.008,Nsync-grv=         0 Nsync-hyd=       416  BhddddddeeEEcCCJJJJJJJJj999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[yyyyyyyyyyyyyy??000000000KT7777
9090,1.549,Nsync-grv=    251326 Nsync-hyd=     36620  :E********************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXeC99HH[[[yy+++++"?A1F
9091,0.009,Nsync-grv=         0 Nsync-hyd=       399  BhdddddeeeEcCJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyy???00000000k7777
9092,0.230,Nsync-grv=      3707 Nsync-hyd=     14156  ::::::rrDEE******tttxxXXeEcC99999999HHHHHHH[[[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++++++l""""ooo????AAA00K1TF---
9093,0.010,Nsync-grv=         0 Nsync-hyd=       476  BhddddddeeeEEcCCJJJJJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyy???00000000kT777
9094,2.765,Nsync-grv=    615317 Nsync-hyd=    112455  r*********************************ttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXecC999HHHH[[[[yyyy+++?A001F
9095,0.008,Nsync-grv=         0 Nsync-hyd=       298  BhddddddeeEEccCCJJJJJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyy??A0000000K177777
9096,0.234,Nsync-grv=      3775 Nsync-hyd=     14279  :::::rrrDEE*****tttxxxXXXBecJ9999999HHHHHH[[[[[[[yyyyyyy++++++++++++++++++++++++++++++++++++++++l""""ooo????AA)0KK1F----
9097,0.008,Nsync-grv=         0 Nsync-hyd=       328  BhddddddeeeeEcCJJJJJJJJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[yyyyyyyyyyy??00000000017777
9098,1.540,Nsync-grv=    251352 Nsync-hyd=     36560  :e*****************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc999HH[[[yy++++++oA01F
9099,0.008,Nsync-grv=         0 Nsync-hyd=       333  BhdddddeeeEECCJJJJJJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[yyyyyyyyyyyy???0000000017777
9100,0.244,Nsync-grv=      3805 Nsync-hyd=     14218  :::::rrDdEe*****tttxxXXBeECJ999999HHHHHHH[[[[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++ll"""oo??????AAAI0KkTF----
9101,0.013,Nsync-grv=         0 Nsync-hyd=       410  BBBHddddddeeeECJJJJJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[yyyyyyyyyyyy?000000177777F
9102,3.038,Nsync-grv=    873325 Nsync-hyd=    189610  r***************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXeEcC9999999HHHH[[[[yyyy++++?A00117
9103,0.007,Nsync-grv=         0 Nsync-hyd=       241  BbhddddddeeEEcCCJJJJJJJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyyyyyyyy???0000000000kT77777F
9104,0.247,Nsync-grv=      3838 Nsync-hyd=     14298  :::::rrDdEE***tttttxxxxxxxxXXXXXeEcC999999999HHHHH[[[[[yyyyyyy+++++++++++++++++++++++++++++++++++l""""oo????AAAI0KkTF---
9105,0.009,Nsync-grv=         0 Nsync-hyd=       300  BhddddddeEEccCCJJJJJJJJ999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy??A000000000k7777
9106,1.643,Nsync-grv=    251225 Nsync-hyd=     36493  :e**************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXdC99HH[[[yy++++++"?AKF
9107,0.008,Nsync-grv=         0 Nsync-hyd=       337  BhddddddeeeEcCJJJJJJJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHH[[yyyyyyyyy??000000000kT7777777
9108,0.254,Nsync-grv=      3835 Nsync-hyd=     14191  :::::rrrDEe****tttxxxxXXXXeEcJ9999999HHHHHH[[[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++ll"""ooo??????AAAI0K1TF----
9109,0.009,Nsync-grv=         0 Nsync-hyd=       394  BhdddddeeeEEcCCJJJJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyyy??A000000000k7777
9110,2.477,Nsync-grv=    614534 Nsync-hyd=    112019  r****************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXdEc99999HHH[[[[yyy++++o?A0KTF
